dx,dy,dz
-0.736470,0.039257,-0.675330
0.923245,0.254991,-0.287398
-0.260286,0.278361,-0.924536
0.285821,0.815430,-0.503369
0.553764,0.478478,-0.681472
-0.458212,0.323336,-0.827947
0.317295,0.086982,-0.944329
-0.710440,-0.268296,-0.650609
0.617261,-0.682260,-0.391803
-0.838776,0.323451,-0.437989
0.110558,0.151034,-0.982327
0.322205,-0.198897,-0.925540
0.187524,-0.253993,-0.948853
-0.167636,-0.047638,-0.984697
-0.246818,-0.056194,-0.967431
0.022082,-0.787330,-0.616136
-0.070057,0.329773,-0.941457
-0.099787,0.110967,-0.988802
-0.611053,-0.172615,-0.772540
-0.598705,-0.688697,-0.408961
0.539718,0.453697,-0.709129
0.009249,-0.049971,-0.998708
0.033185,-0.228902,-0.972884
0.409275,0.807555,-0.424674
0.715325,-0.303175,-0.629599
-0.689412,0.464649,-0.555709
-0.225607,-0.005905,-0.974201
-0.597123,0.124932,-0.792361
-0.107000,-0.246402,-0.963243
-0.277059,0.265912,-0.923325
-0.042460,0.073700,-0.996376
-0.036307,0.762457,-0.646020
0.055137,-0.922242,-0.382662
0.234065,-0.129490,-0.963559
0.133636,-0.802230,-0.581866
-0.172826,0.544324,-0.820879
-0.187514,-0.570327,-0.799728
0.581408,0.569281,-0.581277
-0.142359,-0.205168,-0.968318
0.070282,0.541769,-0.837584
0.786416,0.358555,-0.502980
-0.710493,0.569843,-0.412890
-0.552076,0.465775,-0.691567
0.826894,0.354002,-0.436954
0.059790,0.335694,-0.940072
-0.622868,0.167442,-0.764198
-0.168885,-0.085173,-0.981949
0.011594,0.124796,-0.992115
0.554777,-0.232567,-0.798833
0.011008,-0.096824,-0.995241
-0.188331,0.939084,-0.287492
-0.601853,-0.168852,-0.780552
0.192973,0.411355,-0.890814
0.382501,0.572147,-0.725493
-0.467817,-0.531768,-0.705954
-0.646186,0.336718,-0.684883
0.419934,-0.326090,-0.846948
-0.210375,0.649462,-0.730713
-0.862602,0.298413,-0.408494
0.001521,0.959543,-0.281560
0.270792,0.556777,-0.785284
0.259633,-0.387519,-0.884545
0.050219,-0.735727,-0.675413
0.319528,-0.158364,-0.934250
-0.116503,-0.140445,-0.983210
-0.803945,-0.262029,-0.533866
-0.157402,-0.003698,-0.987528
-0.392274,-0.101074,-0.914278
0.700215,-0.444544,-0.558641
-0.153734,-0.019732,-0.987915
-0.289596,-0.423501,-0.858360
0.039263,0.550093,-0.834180
0.226607,0.188130,-0.955645
-0.739210,0.214430,-0.638427
0.218635,0.052534,-0.974391
0.005986,0.061902,-0.998064
0.274224,0.687615,-0.672300
0.259185,0.817504,-0.514305
0.765329,0.633668,-0.112858
-0.050213,0.008422,-0.998703
0.717789,-0.626434,-0.303908
-0.786952,-0.044733,-0.615391
-0.195540,-0.653950,-0.730831
-0.646786,0.650213,-0.398612
-0.054252,0.447561,-0.892606
-0.440959,-0.792069,-0.422116
-0.324700,0.349459,-0.878890
0.594985,0.237867,-0.767732
0.299703,0.493432,-0.816519
-0.322744,-0.664259,-0.674237
0.936477,-0.114027,-0.331676
-0.717079,0.051416,-0.695093
0.214201,-0.292506,-0.931965
-0.152738,0.020878,-0.988046
0.372852,-0.043175,-0.926886
-0.767724,0.329911,-0.549326
-0.016753,0.012255,-0.999785
0.323103,0.131420,-0.937194
0.872100,0.448993,-0.194544
-0.299892,-0.799983,-0.519704
-0.165801,-0.032989,-0.985607
-0.355990,-0.921947,-0.152591
-0.057861,0.009614,-0.998278
-0.518058,0.593959,-0.615490
-0.499538,-0.024436,-0.865948
0.046718,0.004506,-0.998898
-0.031416,0.032942,-0.998963
0.064546,-0.022014,-0.997672
0.798946,-0.295052,-0.524052
0.081298,-0.216788,-0.972828
-0.097736,-0.010575,-0.995156
-0.687321,-0.395021,-0.609548
0.007571,-0.008314,-0.999937
-0.103677,0.978625,-0.177607
-0.052008,0.447249,-0.892896
0.127206,-0.203766,-0.970720
0.283250,0.909905,-0.303056
-0.256374,-0.788591,-0.558924
-0.607286,-0.058700,-0.792312
-0.251182,0.731886,-0.633444
0.110547,-0.794201,-0.597515
-0.140271,0.038174,-0.989377
0.933161,-0.097668,-0.345935
0.809095,0.326808,-0.488427
0.081216,-0.930561,-0.357016
-0.225352,0.016761,-0.974133
-0.022697,-0.467142,-0.883891
0.634523,-0.264122,-0.726374
0.106720,0.187432,-0.976463
0.041154,-0.218065,-0.975066
0.392252,0.009674,-0.919807
-0.201978,0.321194,-0.925224
0.604054,0.243223,-0.758921
0.022337,0.498658,-0.866511
-0.480742,0.707951,-0.517390
-0.393271,0.263936,-0.880724
0.425615,0.187349,-0.885298
0.219909,-0.200313,-0.954733
-0.023366,0.256180,-0.966347
0.500398,0.321288,-0.803975
0.455658,0.142577,-0.878663
0.122716,0.502958,-0.855555
0.610508,0.140201,-0.779502
0.606403,0.099925,-0.788854
-0.131695,0.045621,-0.990240
0.085885,0.013319,-0.996216
0.082735,0.037138,-0.995879
-0.283170,-0.205435,-0.936809
0.065183,-0.409459,-0.909997
-0.611183,-0.131268,-0.780528
-0.306422,-0.521225,-0.796511
-0.160808,-0.757151,-0.633137
0.522744,0.099258,-0.846692
-0.502586,0.434009,-0.747692
0.323368,-0.388303,-0.862933
0.509880,-0.281949,-0.812728
0.020819,-0.122040,-0.992307
-0.533105,-0.581925,-0.614135
0.772295,-0.038022,-0.634125
-0.978177,-0.022977,-0.206501
-0.386495,-0.134764,-0.912393
-0.544230,-0.809904,-0.218791
-0.020620,-0.005919,-0.999770
0.119375,-0.022187,-0.992601
0.089856,-0.058408,-0.994241
0.301913,-0.072833,-0.950549
0.653241,0.066976,-0.754182
0.620578,0.592918,-0.513158
0.270598,0.155803,-0.950001
-0.568413,-0.494766,-0.657353
-0.880606,-0.011532,-0.473708
0.747334,0.226225,-0.624752
-0.439076,-0.796402,-0.415880
-0.781587,-0.442974,-0.439198
-0.689422,-0.540482,-0.482261
-0.097139,-0.056996,-0.993638
0.007203,-0.005914,-0.999957
0.181527,-0.139606,-0.973426
0.211100,-0.321121,-0.923211
0.258676,0.139147,-0.955890
0.323550,0.754213,-0.571383
-0.000792,0.028654,-0.999589
-0.755634,0.304886,-0.579708
0.626787,0.467362,-0.623467
-0.071910,-0.601098,-0.795933
0.063445,0.031829,-0.997478
-0.518231,0.760540,-0.391171
-0.011450,0.129994,-0.991449
0.306735,-0.091910,-0.947347
0.721578,-0.364524,-0.588597
-0.558549,0.043783,-0.828315
-0.063820,-0.864291,-0.498928
0.125802,0.089893,-0.987974
-0.468923,0.367423,-0.803189
-0.582320,-0.308855,-0.752005
-0.411095,-0.111457,-0.904753
0.350049,0.691494,-0.631903
0.225080,-0.580087,-0.782839
0.352909,-0.393969,-0.848671
0.422574,0.605091,-0.674756
0.120150,-0.148533,-0.981581
-0.260980,0.455565,-0.851087
-0.463143,-0.090698,-0.881630
-0.310750,0.107216,-0.944425
-0.069711,-0.207767,-0.975691
-0.407099,0.067895,-0.910857
0.486709,-0.368211,-0.792171
0.492523,-0.187252,-0.849916
0.239235,0.668112,-0.704551
0.008846,0.053095,-0.998550
0.937771,0.212229,-0.274852
-0.209720,-0.212079,-0.954484
0.501488,-0.389827,-0.772363
-0.347484,0.270066,-0.897953
-0.017013,-0.114390,-0.993290
0.014930,0.685214,-0.728188
0.720550,-0.414251,-0.556061
-0.103387,-0.241204,-0.964952
-0.037008,-0.036055,-0.998664
0.382889,-0.630725,-0.674969
-0.902815,-0.225802,-0.365975
0.060127,0.913025,-0.403447
-0.220394,-0.819788,-0.528559
0.101009,-0.466694,-0.878632
-0.823534,-0.148768,-0.547412
-0.223480,0.430446,-0.874513
0.013792,-0.023362,-0.999632
0.191778,-0.074064,-0.978640
-0.026044,0.661550,-0.749449
-0.854607,0.502115,-0.132388
-0.490006,-0.433730,-0.756157
0.179737,-0.140168,-0.973677
0.604798,-0.168722,-0.778301
-0.262900,0.783426,-0.563140
0.761371,0.045346,-0.646728
-0.028583,0.282819,-0.958747
-0.365106,-0.559599,-0.744007
0.248597,-0.234348,-0.939830
0.281683,-0.569853,-0.771960
0.235643,-0.391498,-0.889495
-0.752434,-0.321251,-0.575014
-0.275746,-0.258805,-0.925734
-0.420553,-0.710700,-0.563951
-0.015735,-0.099476,-0.994916
-0.228304,-0.158989,-0.960521
-0.895030,-0.424755,-0.136033
0.154720,0.066093,-0.985745
0.888305,-0.112897,-0.445161
-0.026247,-0.812612,-0.582214
-0.048466,0.361156,-0.931245
-0.527059,-0.239027,-0.815521
0.843894,0.415390,-0.339549
0.149970,0.105718,-0.983022
0.923344,0.077636,-0.376044
0.749761,0.130889,-0.648634
0.428423,0.097689,-0.898282
-0.670306,0.080733,-0.737680
0.829864,0.365090,-0.421941
-0.366711,0.271766,-0.889757
-0.600034,0.558574,-0.572673
0.288921,-0.061669,-0.955365
-0.383009,0.898306,-0.215292
-0.275659,0.527257,-0.803749
0.211123,0.717688,-0.663589
-0.894398,-0.189462,-0.405163
0.348864,-0.536105,-0.768690
0.005471,0.024773,-0.999678
-0.761213,-0.010001,-0.648425
0.421340,-0.040079,-0.906016
0.715768,-0.537056,-0.446371
-0.179987,0.282529,-0.942222
0.263147,-0.356765,-0.896366
-0.034626,0.474727,-0.879452
-0.315234,0.301638,-0.899801
0.193608,0.055099,-0.979530
0.157906,-0.098578,-0.982521
-0.498566,0.594713,-0.630673
0.248158,0.804186,-0.540095
-0.585169,0.130147,-0.800399
0.653895,-0.501844,-0.566192
0.320114,0.674809,-0.664951
0.241733,0.800616,-0.548251
0.136467,0.985351,-0.102275
0.841846,0.208327,-0.497890
0.312888,0.660178,-0.682837
0.465152,-0.869441,-0.166450
-0.606523,0.369222,-0.704134
-0.050194,0.014479,-0.998635
-0.607133,-0.727490,-0.319604
-0.446120,-0.486650,-0.751098
0.862477,-0.309617,-0.400338
0.093809,0.432055,-0.896955
-0.519274,0.348643,-0.780258
-0.781965,-0.304923,-0.543648
-0.828101,0.123411,-0.546825
-0.076437,-0.944903,-0.318303
-0.141458,0.456094,-0.878617
-0.005064,-0.020980,-0.999767
0.045280,0.257306,-0.965268
-0.026165,-0.018853,-0.999480
0.411178,0.248195,-0.877116
0.673093,-0.643843,-0.363884
0.167281,0.054201,-0.984418
-0.579536,0.761738,-0.289644
0.792046,-0.093227,-0.603301
-0.011951,-0.850074,-0.526528
-0.282285,0.457895,-0.842999
-0.273637,0.208383,-0.938988
0.371262,0.880446,-0.294923
-0.008152,0.034037,-0.999387
0.192287,-0.644274,-0.740228
-0.643662,0.059211,-0.763016
-0.561856,0.065123,-0.824668
-0.258158,-0.663690,-0.702047
0.057843,-0.062143,-0.996390
-0.498179,0.428441,-0.753827
0.095880,0.152164,-0.983694
-0.151755,0.381616,-0.911778
-0.729153,0.157412,-0.666001
0.784627,0.258273,-0.563609
-0.133798,-0.032454,-0.990477
0.378098,0.220949,-0.899012
0.114381,-0.123379,-0.985746
0.167510,0.026736,-0.985508
-0.324902,0.114963,-0.938734
-0.254973,0.945796,-0.201144
-0.294393,0.365150,-0.883175
0.775994,-0.055947,-0.628254
-0.815967,0.401956,-0.415487
-0.116880,-0.161714,-0.979892
0.011766,-0.042632,-0.999022
0.831996,0.325207,-0.449469
0.723661,-0.661309,-0.197447
0.689874,0.637433,-0.343150
-0.356962,-0.788075,-0.501514
-0.003174,-0.024807,-0.999687
-0.154508,0.396965,-0.904735
0.700191,-0.621043,-0.352191
0.281167,0.535644,-0.796260
-0.375556,0.161954,-0.912540
0.052399,0.049396,-0.997404
-0.071100,0.146583,-0.986640
-0.006416,0.003143,-0.999974
-0.673850,-0.286733,-0.680963
0.460371,0.173807,-0.870546
-0.074967,-0.518052,-0.852057
0.908639,-0.320398,-0.267807
-0.204490,0.961212,-0.185081
-0.280876,-0.369309,-0.885844
0.035715,-0.045540,-0.998324
-0.845721,0.340573,-0.410812
0.744492,0.630538,-0.219440
-0.835952,-0.005409,-0.548776
0.285643,-0.291079,-0.913061
0.591849,0.143064,-0.793251
0.325176,0.299324,-0.897032
0.139709,-0.040520,-0.989363
0.007416,-0.043982,-0.999005
-0.197508,-0.579687,-0.790540
0.711454,0.134181,-0.689803
-0.068497,-0.119674,-0.990448
-0.746449,0.456218,-0.484437
0.379395,0.508165,-0.773193
-0.006131,-0.767303,-0.641256
0.046031,-0.007149,-0.998914
0.175073,0.675147,-0.716607
0.492720,-0.033813,-0.869531
-0.592296,-0.696953,-0.404281
-0.941808,-0.283274,-0.180979
-0.258157,0.390688,-0.883582
-0.234203,0.405986,-0.883360
-0.226065,-0.954001,-0.196916
0.940564,-0.266318,-0.210746
-0.780494,-0.067266,-0.621533
-0.024348,0.113767,-0.993209
-0.010934,-0.333646,-0.942635
-0.151992,-0.901717,-0.404727
-0.063114,-0.371150,-0.926426
0.315030,-0.477687,-0.820104
0.495794,0.588904,-0.638263
0.713614,-0.113326,-0.691312
-0.775429,-0.281983,-0.564974
-0.219139,-0.828716,-0.514984
0.626873,0.042716,-0.777949
-0.026698,-0.231308,-0.972514
0.005992,-0.078362,-0.996907
-0.480693,0.861849,-0.161711
-0.592924,0.743715,-0.308754
0.074169,-0.264296,-0.961585
0.614898,0.470337,-0.632996
-0.946577,-0.052712,-0.318140
0.359506,-0.480537,-0.799900
-0.471117,0.083483,-0.878111
-0.011572,0.006534,-0.999912
-0.324546,-0.019399,-0.945671
0.081805,0.019278,-0.996462
-0.380363,-0.183084,-0.906534
0.201277,-0.477926,-0.855029
0.128424,-0.135612,-0.982404
0.536472,-0.430046,-0.726126
0.879075,0.185760,-0.439000
0.680568,0.511514,-0.524577
0.098324,-0.639638,-0.762362
0.269079,0.165206,-0.948843
0.679287,0.570838,-0.461207
-0.047978,-0.109094,-0.992873
0.455598,0.219762,-0.862633
0.083289,-0.622409,-0.778248
0.858710,0.087805,-0.504883
-0.794719,0.508095,-0.332055
0.849750,0.327031,-0.413493
-0.596512,-0.569335,-0.565714
-0.150727,-0.070837,-0.986034
0.932066,0.259114,-0.253204
0.097910,-0.077079,-0.992206
-0.054280,-0.017424,-0.998374
0.102367,0.102652,-0.989436
0.150158,0.557125,-0.816740
-0.978532,0.034818,-0.203134
-0.225817,-0.380127,-0.896945
-0.890206,0.285315,-0.355146
0.720750,-0.112558,-0.683996
0.066471,0.346673,-0.935628
-0.254826,0.114818,-0.960146
0.171108,0.882585,-0.437911
0.381726,0.334672,-0.861557
0.286107,0.900032,-0.328762
-0.037655,0.115937,-0.992543
-0.102751,0.840351,-0.532215
0.075992,-0.736765,-0.671865
-0.208220,0.292384,-0.933357
0.778178,0.524270,-0.345803
-0.455577,-0.588153,-0.668226
0.245831,0.847639,-0.470186
0.352345,-0.214731,-0.910903
-0.549565,-0.732164,-0.402385
0.234948,-0.618389,-0.749930
0.326741,-0.150063,-0.933124
0.916697,0.036157,-0.397944
-0.144555,0.726588,-0.671694
0.001486,-0.046660,-0.998910
-0.114540,0.082433,-0.989993
0.050674,-0.186384,-0.981169
0.290266,0.438928,-0.850346
-0.211852,-0.605072,-0.767467
0.664083,0.591404,-0.457423
0.617162,0.319500,-0.719049
-0.419111,0.493389,-0.762177
-0.140001,-0.506031,-0.851077
-0.423121,0.068747,-0.903462
0.046099,0.424016,-0.904481
0.292547,-0.033605,-0.955661
0.854914,0.173304,-0.488967
-0.077872,-0.072563,-0.994319
-0.089470,-0.618126,-0.780971
0.746873,-0.237139,-0.621246
-0.691348,0.654537,-0.305973
0.034798,-0.089131,-0.995412
0.308294,0.810389,-0.498222
-0.608173,0.018159,-0.793597
-0.399725,-0.867478,-0.296144
-0.221233,0.155015,-0.962822
0.077288,-0.175931,-0.981364
-0.321946,-0.328351,-0.887996
0.121264,0.252590,-0.959944
0.330211,-0.312132,-0.890806
0.247033,0.902653,-0.352410
-0.688159,0.590339,-0.421826
0.166573,-0.297366,-0.940121
-0.416663,-0.314725,-0.852843
0.785052,0.019996,-0.619106
0.214182,0.748751,-0.627295
-0.057859,-0.262780,-0.963119
-0.415858,0.711619,-0.566269
-0.050768,-0.541292,-0.839301
-0.495207,0.647532,-0.579200
0.433517,0.823339,-0.366300
0.004420,-0.055201,-0.998465
0.160393,0.706887,-0.688901
-0.130549,0.085834,-0.987719
-0.211629,0.162729,-0.963708
-0.112787,0.135391,-0.984352
0.634183,-0.384059,-0.671051
-0.419818,0.071828,-0.904762
-0.027444,0.507803,-0.861036
0.527057,0.536697,-0.658913
-0.166968,0.960714,-0.221699
0.771732,-0.627523,-0.103173
-0.233262,-0.116026,-0.965467
-0.050376,-0.029188,-0.998304
-0.487021,0.480111,-0.729592
0.199034,-0.230063,-0.952605
-0.122572,-0.008197,-0.992426
-0.773315,-0.218963,-0.595012
0.701570,-0.006304,-0.712572
-0.377640,0.265557,-0.887055
-0.541806,0.446435,-0.712139
-0.261068,-0.317209,-0.911714
-0.614192,-0.590305,-0.523744
0.160447,0.587990,-0.792796
-0.658795,-0.068207,-0.749224
-0.525586,-0.061953,-0.848482
-0.472772,0.287722,-0.832888
-0.531751,0.103581,-0.840543
0.168526,-0.280903,-0.944824
0.023200,-0.031758,-0.999226
0.920792,0.044147,-0.387549
0.008852,0.563415,-0.826127
0.020013,-0.125285,-0.991919
0.321896,-0.458499,-0.828349
-0.126117,0.773482,-0.621144
-0.203016,0.075268,-0.976278
0.241651,0.071616,-0.967717
0.289332,0.705732,-0.646706
0.192364,0.782855,-0.591722
0.014749,0.095869,-0.995285
0.659738,0.093620,-0.745641
-0.752473,0.283035,-0.594707
0.129709,0.892336,-0.432334
-0.092361,0.308620,-0.946691
-0.045897,0.188687,-0.980964
-0.062783,0.120802,-0.990689
0.576998,0.768173,-0.277459
-0.156085,-0.284774,-0.945802
0.299023,0.043702,-0.953245
-0.002738,-0.001424,-0.999995
-0.072860,0.467222,-0.881133
0.821960,-0.547163,-0.158097
0.082562,0.717991,-0.691138
0.601776,-0.205807,-0.771693
0.063810,0.137973,-0.988378
-0.035357,0.006007,-0.999357
0.659160,-0.524573,-0.538824
0.165401,0.896300,-0.411447
0.080376,0.012174,-0.996690
0.264751,0.630710,-0.729460
-0.553877,0.562269,-0.614063
0.774691,0.527907,-0.348093
0.263495,-0.010203,-0.964607
-0.726189,0.605791,-0.325064
0.369808,0.862636,-0.345110
0.561974,0.283532,-0.777042
0.037574,-0.712777,-0.700384
-0.117120,0.200467,-0.972675
-0.248042,0.445621,-0.860173
0.358552,0.048255,-0.932262
-0.953744,0.021280,-0.299866
-0.235586,0.242649,-0.941074
0.331962,-0.488690,-0.806835
0.967170,0.089423,-0.237877
-0.436239,-0.331351,-0.836601
-0.499107,0.228291,-0.835928
0.481367,0.770761,-0.417388
-0.332119,0.755852,-0.564255
0.149576,0.668092,-0.728889
-0.068026,0.403912,-0.912265
0.372266,0.157084,-0.914736
-0.275753,0.372918,-0.885942
-0.397860,-0.362227,-0.842911
-0.044292,0.566340,-0.822981
-0.232861,-0.091908,-0.968157
0.100672,0.066455,-0.992698
0.463062,0.813047,-0.352886
0.664207,0.133939,-0.735452
-0.052768,0.060242,-0.996788
-0.717997,0.676665,-0.163109
-0.735667,0.029627,-0.676695
-0.269080,0.906962,-0.324061
-0.146400,0.326788,-0.933690
-0.181819,-0.777854,-0.601568
0.526863,-0.253502,-0.811266
-0.248861,0.372378,-0.894093
0.206444,-0.205398,-0.956657
-0.275555,-0.367499,-0.888264
0.643059,0.013082,-0.765705
0.532053,0.603063,-0.594335
-0.638014,-0.333733,-0.693945
0.024704,-0.207482,-0.977927
-0.102322,0.424506,-0.899625
-0.167591,-0.058175,-0.984139
0.838129,0.135056,-0.528488
-0.155672,0.191763,-0.969017
-0.194147,-0.126454,-0.972788
0.599683,0.290108,-0.745800
0.838666,-0.480994,-0.255506
-0.428249,-0.155428,-0.890194
-0.969155,0.173820,-0.174715
-0.294218,0.809572,-0.507966
0.822370,0.157908,-0.546601
-0.608722,-0.641429,-0.466933
-0.589541,0.545269,-0.595922
0.012741,0.149493,-0.988681
-0.040873,-0.006010,-0.999146
0.264456,-0.763120,-0.589670
0.137503,-0.899336,-0.415076
0.305439,0.332160,-0.892399
0.587661,0.280176,-0.759049
0.107312,0.406437,-0.907355
-0.726715,-0.217406,-0.651628
0.044847,0.052093,-0.997635
0.572142,-0.589681,-0.570026
-0.353577,-0.274648,-0.894177
-0.155488,0.232904,-0.959989
-0.320697,0.418993,-0.849469
0.187534,0.897229,-0.399764
0.705974,-0.120975,-0.697830
0.326532,0.276619,-0.903802
0.821974,0.100904,-0.560515
0.605260,0.665177,-0.437263
-0.063525,0.036497,-0.997313
0.522848,0.326997,-0.787212
-0.860925,0.177706,-0.476686
0.056015,-0.819215,-0.570744
-0.387306,0.751191,-0.534515
0.237885,-0.143270,-0.960669
-0.355791,0.631929,-0.688534
0.276342,-0.700805,-0.657653
0.562631,-0.465678,-0.683074
-0.239739,-0.441121,-0.864834
0.140439,0.367795,-0.919241
-0.329423,-0.197314,-0.923335
-0.589289,-0.611064,-0.528525
0.114593,-0.013600,-0.993319
-0.041618,-0.575164,-0.816979
0.339037,0.595128,-0.728613
0.027088,-0.105418,-0.994059
0.287998,0.189196,-0.938755
-0.179024,-0.647048,-0.741134
-0.722656,-0.289763,-0.627539
-0.015030,0.096547,-0.995215
0.422588,0.213393,-0.880842
0.204240,0.720190,-0.663033
-0.344757,-0.842499,-0.413930
0.304814,-0.396365,-0.866016
-0.227994,-0.349296,-0.908851
-0.116218,0.390615,-0.913189
0.039219,-0.061194,-0.997355
0.086546,0.321633,-0.942901
-0.474354,0.349722,-0.807888
0.132436,0.197772,-0.971261
0.000614,-0.182860,-0.983139
-0.381657,0.857879,-0.344066
-0.605521,-0.592325,-0.531503
-0.059765,-0.039256,-0.997440
0.377782,-0.557542,-0.739208
-0.410951,0.330872,-0.849496
-0.069078,0.542027,-0.837517
0.107595,-0.295026,-0.949412
0.186888,0.439336,-0.878668
0.121228,-0.620745,-0.774584
0.243665,0.421480,-0.873489
0.149554,0.512384,-0.845634
-0.353936,-0.427103,-0.832053
-0.012274,-0.413773,-0.910297
-0.277574,-0.666420,-0.691981
0.580650,-0.449441,-0.678858
-0.371383,0.094551,-0.923653
-0.458126,0.327790,-0.826241
-0.576290,-0.597783,-0.557265
-0.301168,-0.420543,-0.855828
0.048640,-0.349460,-0.935688
0.339532,0.659123,-0.671025
-0.134699,0.166679,-0.976767
-0.224718,-0.847618,-0.480672
-0.266558,0.939984,-0.213017
0.011803,0.198401,-0.980050
-0.893953,-0.389092,-0.222386
0.349904,0.117853,-0.929343
0.192626,-0.101735,-0.975984
0.544502,0.787656,-0.288299
0.216829,-0.769124,-0.601193
0.037387,0.327794,-0.944009
0.296192,-0.461328,-0.836330
0.516918,0.702323,-0.489426
0.763226,0.327368,-0.557060
-0.870339,0.238529,-0.430829
-0.806949,0.275468,-0.522447
-0.069153,-0.729286,-0.680705
0.671124,-0.210077,-0.710958
0.626442,0.708519,-0.324917
0.273042,0.158349,-0.948880
0.115604,0.165280,-0.979448
0.042290,-0.500614,-0.864637
-0.885573,-0.242379,-0.396248
-0.861515,0.188311,-0.471519
-0.481100,-0.122436,-0.868074
-0.172597,-0.117537,-0.977955
0.577209,0.141304,-0.804278
-0.422165,-0.614448,-0.666506
0.040278,-0.405008,-0.913426
0.300449,-0.761487,-0.574341
-0.010938,-0.017013,-0.999795
0.105434,-0.291435,-0.950763
0.284140,-0.064560,-0.956607
-0.316525,-0.004317,-0.948574
0.075898,0.020538,-0.996904
-0.739608,0.587478,-0.328406
0.458083,-0.021840,-0.888641
-0.683954,-0.018259,-0.729296
-0.520111,-0.121594,-0.845399
-0.718762,0.680862,-0.140742
-0.403001,-0.620124,-0.673080
-0.607619,0.395283,-0.688876
-0.606085,-0.458313,-0.650085
-0.359057,-0.700235,-0.617048
-0.548536,-0.630114,-0.549604
-0.499248,-0.256298,-0.827685
-0.447953,-0.285979,-0.847085
-0.616921,0.760280,-0.203429
-0.546769,-0.306873,-0.779020
-0.079250,0.981650,-0.173446
0.897762,-0.031773,-0.439334
0.302043,-0.830091,-0.468742
-0.622032,0.735888,-0.267481
0.215671,0.199685,-0.955831
-0.338092,-0.744205,-0.576067
0.703073,0.475033,-0.529181
-0.481242,-0.390187,-0.784959
-0.605001,0.255716,-0.754045
0.268672,-0.397708,-0.877293
-0.408991,-0.105120,-0.906463
0.089842,-0.048277,-0.994785
-0.220640,0.536044,-0.814846
-0.926656,0.156654,-0.341713
0.193181,0.809861,-0.553901
0.635033,-0.762025,-0.126695
-0.070640,-0.229013,-0.970857
0.591197,-0.017531,-0.806336
0.652693,-0.719782,-0.236442
-0.537580,-0.403377,-0.740469
0.611878,0.008628,-0.790905
-0.002066,0.227698,-0.973730
0.190040,0.117723,-0.974693
-0.053752,0.022171,-0.998308
-0.919972,0.302806,-0.248917
0.346292,0.457549,-0.818982
0.396084,0.027692,-0.917796
0.724701,0.244715,-0.644145
0.285362,-0.741933,-0.606715
-0.431273,-0.166627,-0.886701
-0.271409,0.073129,-0.959682
0.036508,0.935305,-0.351955
-0.033660,-0.095700,-0.994841
-0.180296,-0.095026,-0.979011
0.545365,0.414621,-0.728469
-0.155402,0.373905,-0.914355
0.624471,0.258144,-0.737155
0.075516,-0.021591,-0.996911
0.728148,-0.595153,-0.339991
-0.934600,-0.108241,-0.338832
0.628162,-0.191007,-0.754274
-0.330765,-0.106086,-0.937732
0.750801,-0.216839,-0.623922
-0.375623,0.111922,-0.919990
-0.145084,0.200878,-0.968813
0.300572,-0.448967,-0.841478
-0.708502,-0.025848,-0.705235
-0.098641,-0.129044,-0.986721
-0.031554,0.237537,-0.970866
0.034733,0.071665,-0.996824
0.417082,0.514811,-0.749007
-0.141385,-0.848187,-0.510479
-0.658816,0.497236,-0.564551
-0.791815,-0.313771,-0.524000
0.225943,0.310346,-0.923382
-0.178761,0.642513,-0.745132
0.478231,0.651372,-0.589075
0.231249,0.558552,-0.796583
0.541728,-0.720092,-0.433588
-0.399209,-0.039045,-0.916028
-0.446973,-0.442611,-0.777374
-0.412348,0.627756,-0.660221
-0.364539,-0.344198,-0.865239
-0.766163,0.607874,-0.208526
-0.297205,0.174898,-0.938659
-0.166909,0.085986,-0.982216
0.654566,0.624942,-0.425430
-0.289921,-0.055960,-0.955413
-0.428707,0.715995,-0.550964
-0.277156,-0.564678,-0.777382
0.141386,0.645881,-0.750232
0.146709,0.199460,-0.968861
-0.472832,0.664559,-0.578612
0.014293,-0.635045,-0.772343
-0.862964,-0.370579,-0.343459
0.091826,-0.081213,-0.992458
-0.858882,-0.381456,-0.341780
-0.465390,0.731272,-0.498652
-0.845010,-0.415921,-0.336108
0.444601,0.199942,-0.873129
-0.269762,-0.413144,-0.869793
0.707868,-0.520540,-0.477452
0.013655,0.124318,-0.992148
-0.078230,-0.655962,-0.750729
0.885018,-0.264010,-0.383459
-0.200774,-0.904963,-0.375143
0.845089,-0.390369,-0.365289
-0.314071,0.530027,-0.787674
-0.244654,-0.001108,-0.969610
-0.034076,0.646635,-0.762038
0.173727,-0.356179,-0.918126
0.128875,0.388383,-0.912442
-0.933843,-0.149323,-0.325023
0.297723,-0.252544,-0.920642
-0.017560,0.524537,-0.851207
-0.191576,0.085812,-0.977719
-0.129606,-0.975756,-0.176361
-0.465724,-0.414466,-0.781869
-0.023110,-0.001881,-0.999731
0.448925,0.015397,-0.893437
0.201268,-0.179267,-0.962992
-0.019667,-0.330042,-0.943761
0.438733,-0.740630,-0.508901
0.612414,0.416883,-0.671683
0.303872,-0.068335,-0.950259
0.397376,0.161276,-0.903373
-0.162011,0.078579,-0.983655
-0.061672,0.271073,-0.960581
0.422334,-0.729126,-0.538525
0.067879,-0.753066,-0.654434
0.041406,0.038492,-0.998401
0.093111,0.083238,-0.992170
-0.159552,-0.003410,-0.987184
