dx,dy,dz
0.254887,-0.362541,-0.896435
-0.515508,0.376995,-0.769498
-0.208710,0.249755,-0.945549
-0.503125,0.773702,-0.385033
-0.064104,-0.217220,-0.974016
-0.068564,-0.446386,-0.892210
0.960037,0.180618,-0.213789
0.775291,-0.242793,-0.583074
0.092392,0.895721,-0.434911
0.075782,0.759512,-0.646064
-0.913721,0.341840,-0.219679
-0.666498,0.028813,-0.744950
-0.750634,-0.377947,-0.541945
0.627885,-0.123155,-0.768501
-0.132959,-0.933676,-0.332522
0.911630,-0.172788,-0.372928
0.385791,0.838227,-0.385409
-0.574617,0.726404,-0.377031
-0.256908,0.880425,-0.398561
-0.907408,0.258605,-0.331261
-0.064254,-0.040577,-0.997108
0.715615,0.032580,-0.697735
-0.561998,0.531181,-0.634039
0.575349,0.088938,-0.813058
-0.575275,0.340612,-0.743668
0.580414,-0.544665,-0.605359
0.244000,-0.628975,-0.738143
-0.900052,0.328923,-0.285860
0.731717,-0.276598,-0.622964
0.507710,-0.147213,-0.848857
0.138798,0.632134,-0.762327
0.518295,0.703878,-0.485722
-0.698139,0.086811,-0.710680
-0.165320,-0.808909,-0.564213
-0.280419,-0.706888,-0.649365
-0.195839,-0.906369,-0.374356
0.164700,0.196689,-0.966534
0.061709,0.275016,-0.959457
0.096645,0.343275,-0.934250
-0.084463,0.882978,-0.461754
0.552069,0.105878,-0.827049
0.127046,-0.434655,-0.891591
-0.216030,-0.167326,-0.961942
-0.916395,0.159164,-0.367270
0.012672,0.956367,-0.291894
0.515892,0.635294,-0.574680
-0.049781,0.466522,-0.883108
0.871493,0.421180,-0.251212
-0.860221,0.243708,-0.447914
0.073977,0.942645,-0.325496
-0.001940,-0.074632,-0.997209
0.328610,-0.692125,-0.642634
-0.017149,0.438544,-0.898546
0.837868,0.065551,-0.541923
-0.215214,-0.344658,-0.913725
0.527993,-0.210358,-0.822784
-0.155598,0.320488,-0.934386
-0.075321,-0.534756,-0.841643
-0.306791,-0.005633,-0.951760
-0.685806,0.715327,-0.134081
-0.140020,-0.589640,-0.795436
0.549211,-0.806640,-0.218404
-0.428110,-0.849645,-0.307939
0.841226,0.178673,-0.510308
-0.161577,0.607009,-0.778096
-0.834105,-0.070527,-0.547078
0.454753,0.871574,-0.183189
-0.183441,-0.918606,-0.350017
-0.162938,-0.207412,-0.964589
0.290932,-0.075113,-0.953791
-0.384928,-0.109479,-0.916430
-0.964073,0.135691,-0.228368
-0.510272,0.563262,-0.649891
-0.867048,-0.392998,-0.306235
-0.586448,0.747001,-0.313158
0.618490,-0.743962,-0.252964
-0.301523,0.583744,-0.753874
-0.359567,0.898578,-0.251533
-0.081227,-0.735190,-0.672977
-0.926571,0.149758,-0.345021
-0.347879,0.874436,-0.338144
-0.388135,0.874426,-0.291085
-0.404881,0.863145,-0.301749
0.887280,0.410805,-0.209697
0.656078,-0.366339,-0.659816
-0.349261,0.001897,-0.937024
0.906253,0.374117,-0.196831
0.526469,-0.269642,-0.806303
0.449470,-0.394781,-0.801327
-0.021142,-0.769866,-0.637855
0.940251,-0.229285,-0.251707
0.358637,0.793127,-0.492269
-0.643223,-0.496083,-0.583238
0.904712,-0.042502,-0.423898
0.391763,-0.412591,-0.822369
0.921625,0.051161,-0.384695
-0.751936,0.180281,-0.634106
-0.195354,-0.793210,-0.576763
0.149989,-0.253349,-0.955677
0.302908,-0.941902,-0.145145
0.113119,0.867612,-0.484205
0.878143,-0.055922,-0.475118
0.550179,0.705320,-0.447019
0.330795,-0.400316,-0.854589
-0.193369,0.731583,-0.653755
-0.085706,0.585736,-0.805958
-0.113502,0.717758,-0.686979
-0.450325,-0.515825,-0.728788
0.163456,0.235345,-0.958068
-0.558504,0.789327,-0.255023
0.023986,0.304657,-0.952160
-0.128740,-0.877601,-0.461781
0.928875,0.064259,-0.364776
-0.335065,0.774573,-0.536440
-0.305862,-0.307255,-0.901134
0.025312,-0.889612,-0.456015
0.289988,0.366105,-0.884237
-0.301497,-0.428702,-0.851654
0.016807,0.884133,-0.466933
-0.433050,-0.732142,-0.525772
0.163274,-0.863528,-0.477138
-0.030531,0.600153,-0.799302
0.420116,0.691338,-0.587839
-0.221911,0.772978,-0.594357
0.129902,0.064065,-0.989455
-0.093378,0.768529,-0.632964
-0.560411,-0.089155,-0.823402
0.939894,0.204744,-0.273276
-0.125145,0.901552,-0.414176
-0.377962,-0.240357,-0.894077
0.017316,-0.143674,-0.989474
0.530479,-0.142091,-0.835705
-0.267796,0.156755,-0.950638
-0.525031,0.837084,-0.153730
-0.532423,0.427453,-0.730623
0.398642,-0.384389,-0.832664
-0.568620,-0.444574,-0.692117
-0.350703,-0.889515,-0.292867
-0.199509,0.013306,-0.979806
-0.085601,0.347903,-0.933614
-0.203533,-0.955062,-0.215480
-0.131373,0.038610,-0.990581
-0.859241,-0.406908,-0.310050
-0.017660,0.719181,-0.694598
0.096636,0.639383,-0.762791
-0.872210,-0.238551,-0.427017
0.268112,0.828476,-0.491674
-0.225161,-0.208814,-0.951682
0.482245,0.740214,-0.468533
-0.002917,0.695603,-0.718420
0.843369,0.107705,-0.526430
0.737074,-0.098626,-0.668576
0.772983,0.543863,-0.326664
-0.798685,0.184671,-0.572712
0.967801,0.154209,-0.198947
0.128435,0.647864,-0.750851
-0.085397,0.708648,-0.700375
-0.703939,-0.555767,-0.442259
0.505240,0.383583,-0.773044
-0.492933,0.844041,-0.211214
0.602121,0.724475,-0.335537
-0.564235,-0.392682,-0.726250
-0.687787,0.403595,-0.603374
0.021944,0.830139,-0.557125
0.668692,-0.425096,-0.610036
-0.660861,-0.737714,-0.137991
-0.752608,0.241753,-0.612484
0.089439,0.805922,-0.585227
-0.200612,0.083076,-0.976142
0.019743,-0.318832,-0.947606
-0.119061,-0.968861,-0.217100
-0.099093,0.645881,-0.756980
0.251570,0.599068,-0.760152
-0.553507,0.523795,-0.647510
0.101705,0.408826,-0.906927
-0.190363,0.593135,-0.782274
0.012364,-0.277356,-0.960688
0.901869,0.143639,-0.407431
0.532462,-0.594006,-0.603026
0.874901,0.121182,-0.468896
0.246864,0.117402,-0.961912
-0.053142,0.734254,-0.676792
-0.204737,-0.783860,-0.586213
-0.127353,-0.946453,-0.296660
-0.465621,-0.236507,-0.852796
0.349299,0.608973,-0.712139
0.872551,-0.433845,-0.224572
0.898230,0.306468,-0.315057
-0.365330,-0.416756,-0.832375
0.892697,0.294000,-0.341549
-0.029028,-0.343666,-0.938643
-0.469739,0.724577,-0.504315
0.504522,-0.132208,-0.853217
-0.627121,0.119439,-0.769710
0.072343,0.336098,-0.939045
-0.003455,0.775438,-0.631415
0.573640,0.410008,-0.709106
0.293565,0.028433,-0.955516
-0.571385,-0.780731,-0.252939
-0.612989,-0.307329,-0.727869
0.651026,0.711648,-0.264049
-0.264133,0.408462,-0.873724
-0.063899,-0.929441,-0.363395
-0.737810,0.661805,-0.132858
-0.633302,-0.591555,-0.498990
0.970116,-0.109406,-0.216574
-0.065123,-0.974306,-0.215610
-0.119069,-0.300308,-0.946381
-0.610325,-0.594717,-0.523273
0.286800,0.610370,-0.738372
-0.880921,0.459042,-0.115146
-0.387421,0.713831,-0.583396
-0.744939,0.321127,-0.584759
-0.096244,0.411741,-0.906204
-0.223330,-0.219703,-0.949660
0.459544,-0.315664,-0.830166
0.872185,-0.188811,-0.451269
0.285575,0.857396,-0.428158
0.561356,-0.100143,-0.821493
0.136799,0.698150,-0.702761
-0.242709,-0.904695,-0.350169
-0.948027,0.270913,-0.166885
0.197807,-0.256214,-0.946164
0.467945,-0.672138,-0.573809
-0.186090,0.800395,-0.569858
0.683999,-0.649554,-0.332002
-0.010557,-0.638919,-0.769201
-0.802601,0.366359,-0.470757
0.628251,0.340877,-0.699359
0.450165,0.825906,-0.339456
0.756797,-0.054490,-0.651374
0.144488,0.229863,-0.962438
0.130998,0.640376,-0.756808
0.866635,-0.020164,-0.498535
-0.689570,0.391242,-0.609445
0.635679,0.688093,-0.349913
-0.326475,-0.193936,-0.925096
-0.436402,-0.353577,-0.827367
0.011013,-0.781693,-0.623566
0.613064,0.120254,-0.780828
-0.149412,0.850101,-0.504979
-0.220531,0.631452,-0.743394
-0.672696,-0.665343,-0.323728
-0.668527,0.085180,-0.738793
0.266902,0.130714,-0.954818
-0.504730,-0.017057,-0.863109
-0.208805,-0.773110,-0.598916
0.285820,0.587689,-0.756921
-0.452633,-0.202782,-0.868333
-0.107730,-0.590158,-0.800068
0.223704,0.646853,-0.729066
-0.455950,-0.352386,-0.817272
0.240493,-0.741367,-0.626529
-0.810019,0.355170,-0.466609
0.036593,-0.960226,-0.276815
-0.073164,-0.762025,-0.643401
-0.028152,-0.871143,-0.490221
-0.678112,-0.540612,-0.497898
0.981815,0.016971,-0.189079
-0.695157,0.585781,-0.416674
0.282751,0.139448,-0.949003
-0.306036,-0.663063,-0.683147
0.379996,-0.814341,-0.438694
-0.768380,0.479996,-0.423315
0.275216,0.232283,-0.932899
-0.056502,0.690383,-0.721235
0.051880,-0.549640,-0.833789
-0.349531,0.705525,-0.616492
-0.759080,-0.137961,-0.636211
0.234379,0.530489,-0.814646
-0.818578,0.392779,-0.419112
0.726568,0.482376,-0.489298
-0.033956,-0.174154,-0.984133
-0.347174,-0.035664,-0.937122
0.572229,0.710540,-0.409495
-0.429587,0.793007,-0.431966
-0.119329,-0.044664,-0.991850
0.255964,0.413244,-0.873906
0.836347,-0.124256,-0.533932
0.691001,0.704182,-0.163232
-0.171868,0.891079,-0.420046
-0.160260,-0.415223,-0.895492
-0.593584,0.733683,-0.330706
0.384200,-0.899258,-0.209107
0.568349,0.698427,-0.434947
-0.403869,0.464393,-0.788181
0.472987,0.765505,-0.436218
-0.234956,0.945076,-0.227217
0.368534,0.445992,-0.815643
0.269159,0.594043,-0.758067
0.225481,0.179500,-0.957569
0.613304,-0.263284,-0.744675
-0.099490,0.779627,-0.618290
-0.645875,-0.404635,-0.647392
0.451038,0.647176,-0.614595
-0.191353,0.388326,-0.901436
0.732544,0.565041,-0.379615
0.429029,0.712596,-0.555104
-0.331868,0.150195,-0.931292
0.720567,-0.454412,-0.523730
0.697708,-0.510207,-0.502883
0.317290,0.631080,-0.707859
-0.084461,0.836127,-0.541995
-0.406462,-0.873748,-0.267121
0.444813,0.482228,-0.754717
0.032318,-0.504173,-0.862998
-0.398201,-0.392197,-0.829227
0.952491,0.257430,-0.162761
0.838015,-0.324382,-0.438757
-0.014720,-0.231100,-0.972819
0.229589,-0.709868,-0.665865
-0.556454,-0.402181,-0.727055
-0.222984,0.116193,-0.967873
-0.096044,0.773545,-0.626422
-0.086534,-0.505348,-0.858566
-0.718703,-0.326653,-0.613810
-0.946785,0.023610,-0.321000
-0.458161,0.361709,-0.811946
0.276249,-0.580369,-0.766067
-0.734164,-0.089777,-0.673010
-0.811377,-0.264363,-0.521325
-0.035832,0.747094,-0.663752
0.844544,-0.186739,-0.501870
-0.084823,0.165049,-0.982631
0.031372,0.638406,-0.769060
0.180144,-0.351923,-0.918530
-0.576896,0.074962,-0.813370
-0.076000,0.575601,-0.814191
-0.208393,0.884133,-0.418188
0.120327,-0.027269,-0.992360
-0.672038,0.696016,-0.252838
0.772481,0.182565,-0.608229
0.512728,-0.106866,-0.851874
-0.377592,-0.778418,-0.501489
0.316876,0.660686,-0.680502
-0.473788,0.713593,-0.516052
-0.256279,-0.694977,-0.671810
-0.426860,0.116963,-0.896722
0.895102,-0.404867,-0.186748
0.408936,-0.198218,-0.890775
0.065809,-0.835966,-0.544821
0.707219,-0.640844,-0.298597
0.300057,0.796434,-0.525032
0.522599,-0.737774,-0.427294
-0.494018,-0.630081,-0.599120
-0.438813,0.585148,-0.681942
0.817197,-0.505581,-0.276726
0.516127,-0.709597,-0.479672
-0.057075,-0.178099,-0.982356
0.206007,-0.071184,-0.975958
-0.769198,-0.590942,-0.243150
-0.785217,0.309861,-0.536116
-0.013394,-0.967117,-0.253977
0.226202,-0.890940,-0.393776
-0.669623,-0.324734,-0.667947
-0.771249,-0.233728,-0.592069
0.639381,0.662403,-0.390403
0.672879,0.583419,-0.454815
-0.927441,-0.007981,-0.373885
-0.965539,0.216758,-0.144053
-0.563076,-0.504691,-0.654395
-0.866140,-0.190022,-0.462269
0.246337,-0.877736,-0.410972
-0.717294,0.646507,-0.259840
-0.118983,0.933810,-0.337406
0.727936,0.366713,-0.579336
0.725832,0.109102,-0.679165
-0.398904,-0.279921,-0.873224
-0.589609,-0.770962,-0.240787
0.263788,0.798549,-0.541050
0.750988,0.564262,-0.342964
-0.952376,-0.051151,-0.300607
0.195885,-0.866273,-0.459565
-0.199554,0.735332,-0.647662
-0.888609,0.021652,-0.458154
-0.175533,-0.224108,-0.958626
0.751117,-0.615696,-0.238204
0.845011,0.164090,-0.508950
-0.550753,0.588755,-0.591641
-0.397687,-0.431447,-0.809752
-0.778301,0.525944,-0.342973
-0.180299,-0.919967,-0.348071
-0.929253,-0.162093,-0.331986
0.447514,0.258015,-0.856247
-0.835989,0.452224,-0.310832
-0.006245,-0.712353,-0.701794
0.774259,0.518732,-0.362546
-0.591071,0.415935,-0.691110
0.677139,-0.220601,-0.702010
-0.160862,-0.632465,-0.757702
-0.389953,0.741527,-0.545961
-0.806324,0.014765,-0.591290
-0.595936,0.447616,-0.666709
0.715868,0.146053,-0.682790
0.300842,0.826446,-0.475900
0.428499,0.852126,-0.300448
0.034302,0.897644,-0.439385
0.354134,-0.745197,-0.565040
0.860576,0.472546,-0.190021
-0.557612,0.658744,-0.505100
-0.643807,0.381421,-0.663348
0.668378,0.258746,-0.697367
-0.672592,0.522097,-0.524437
0.702361,0.559033,-0.440650
-0.659937,0.588224,-0.467413
-0.177874,0.779154,-0.601066
0.433542,0.630307,-0.644015
0.836469,0.378733,-0.396083
-0.461398,0.390984,-0.796394
-0.322361,0.465803,-0.824082
0.565232,-0.679349,-0.467973
0.741985,-0.258090,-0.618747
0.750119,0.539165,-0.382913
0.161933,0.015692,-0.986677
0.043940,-0.279787,-0.959056
-0.392124,-0.646711,-0.654220
-0.068215,0.634913,-0.769566
-0.435833,0.326685,-0.838646
-0.054695,-0.835187,-0.547240
-0.564716,-0.731962,-0.381220
-0.298568,0.925891,-0.231478
-0.265107,0.009536,-0.964172
-0.370348,0.836268,-0.404348
0.890969,-0.107532,-0.441147
0.923669,0.102438,-0.369244
-0.464199,-0.519069,-0.717695
-0.496465,0.088000,-0.863585
0.826695,-0.454144,-0.332156
-0.438875,0.048286,-0.897250
0.078574,0.142435,-0.986681
-0.825045,-0.023906,-0.564562
-0.898552,0.070316,-0.433197
0.630962,0.723241,-0.280730
-0.701175,-0.086198,-0.707760
0.076709,0.685254,-0.724253
0.470750,0.646932,-0.599894
-0.447710,0.631971,-0.632589
-0.129548,-0.213323,-0.968355
-0.801392,-0.370019,-0.469954
-0.062248,0.476639,-0.876892
-0.033108,-0.126621,-0.991399
-0.820306,-0.172931,-0.545155
-0.272798,0.846520,-0.457149
0.074075,-0.068223,-0.994916
-0.327287,0.738166,-0.589910
-0.350335,-0.306335,-0.885113
0.284303,0.716220,-0.637339
0.397952,0.071205,-0.914639
-0.041556,-0.782739,-0.620961
0.769314,0.564086,-0.299939
0.512140,-0.255987,-0.819868
0.110054,-0.930672,-0.348909
-0.754087,-0.238142,-0.612079
-0.665368,0.373196,-0.646538
-0.141242,0.948460,-0.283681
0.033689,-0.734575,-0.677691
0.189320,0.593231,-0.782455
-0.658978,-0.569290,-0.491586
0.589787,0.751014,-0.296865
0.809268,-0.560104,-0.177112
-0.065474,0.975090,-0.211927
-0.250440,0.260085,-0.932543
0.704473,0.444216,-0.553525
0.205009,0.782034,-0.588552
-0.287409,0.120567,-0.950189
-0.128279,-0.219511,-0.967140
-0.683482,0.155839,-0.713139
0.123881,0.447476,-0.885674
0.250144,0.745384,-0.617925
-0.271869,0.825271,-0.494990
0.174884,-0.417372,-0.891749
-0.188461,0.850559,-0.490951
0.492979,-0.044471,-0.868904
-0.299473,0.834743,-0.462082
-0.585885,-0.680214,-0.440509
0.449382,0.308545,-0.838365
0.801166,-0.353953,-0.482546
0.850344,0.488162,-0.196501
-0.330838,-0.055958,-0.942027
0.068076,0.686607,-0.723835
-0.972641,-0.043478,-0.228207
-0.489304,-0.825565,-0.281113
-0.641703,0.044093,-0.765685
-0.851379,0.164137,-0.498209
-0.071721,-0.329508,-0.941425
-0.555129,0.784368,-0.276767
0.374347,0.911966,-0.167875
-0.853079,0.492776,-0.171548
0.879523,0.061552,-0.471859
0.221775,-0.941436,-0.253997
0.128796,-0.728019,-0.673350
0.575898,0.734249,-0.359472
-0.237938,-0.206976,-0.948971
-0.527061,0.386064,-0.757074
0.762912,0.636902,-0.111002
0.235999,-0.814360,-0.530210
0.732605,0.604516,-0.312809
-0.946352,0.154431,-0.283846
0.556526,-0.286074,-0.780025
-0.583711,-0.177852,-0.792243
0.251329,0.401336,-0.880774
0.417139,0.841064,-0.344393
-0.300760,0.616109,-0.727979
0.551284,0.411881,-0.725562
0.891786,0.162038,-0.422448
0.397448,0.628547,-0.668554
-0.608047,-0.622615,-0.492575
-0.001422,-0.603794,-0.797139
0.304085,0.238345,-0.922347
-0.762703,0.185598,-0.619547
0.851113,0.378846,-0.363431
-0.259055,0.793219,-0.551084
0.045632,-0.144261,-0.988487
-0.372408,-0.716907,-0.589370
-0.310652,0.903599,-0.294964
0.188993,0.924684,-0.330517
-0.040165,-0.612806,-0.789212
-0.504643,0.793486,-0.340169
0.578153,0.486110,-0.655313
0.043555,-0.689419,-0.723052
0.540033,0.682989,-0.491824
-0.182518,0.600255,-0.778705
0.222754,-0.729862,-0.646284
0.470056,0.687780,-0.553177
-0.495403,-0.176047,-0.850637
-0.799701,-0.216142,-0.560144
-0.718564,0.121806,-0.684711
0.310500,0.889134,-0.336199
0.363463,-0.412818,-0.835150
-0.480524,-0.113532,-0.869602
-0.446377,-0.339626,-0.827890
0.954816,-0.043319,-0.294023
0.876873,-0.295640,-0.379065
0.166465,0.940357,-0.296680
-0.411565,-0.136826,-0.901051
0.619329,-0.562620,-0.547623
-0.439418,-0.505221,-0.742740
0.312947,-0.913179,-0.261089
0.315937,0.496380,-0.808573
-0.860268,-0.011836,-0.509704
0.612499,-0.327231,-0.719559
-0.392863,-0.218549,-0.893250
-0.554713,-0.340648,-0.759113
-0.550412,0.767101,-0.329549
0.044527,0.723666,-0.688713
0.667559,-0.394524,-0.631440
0.816999,0.145345,-0.558022
-0.520947,-0.120149,-0.845091
-0.627877,0.388336,-0.674511
0.667191,-0.547595,-0.504971
-0.410752,-0.058752,-0.909852
0.261137,0.803617,-0.534796
-0.432835,-0.397058,-0.809320
0.091063,-0.313758,-0.945126
0.410777,0.857607,-0.309472
0.230230,-0.445340,-0.865255
-0.130102,-0.977155,-0.168054
0.957141,0.194181,-0.214885
0.452350,0.792659,-0.408743
-0.221744,-0.963344,-0.150990
-0.285595,-0.236778,-0.928640
-0.732404,-0.345502,-0.586696
-0.557346,0.696727,-0.451594
0.894326,0.052068,-0.444375
-0.253369,-0.464967,-0.848298
-0.428672,0.581096,-0.691786
0.370032,0.458810,-0.807818
-0.739469,-0.376991,-0.557730
-0.364608,0.767691,-0.526984
0.844908,-0.237807,-0.479144
-0.421388,0.548490,-0.722213
0.746598,0.368104,-0.554158
-0.298303,0.627730,-0.719006
-0.137369,0.817625,-0.559124
0.609361,-0.461488,-0.644754
0.320797,-0.928447,-0.187285
0.530825,0.610323,-0.587989
-0.206153,0.048913,-0.977297
0.666627,0.482557,-0.568108
0.173139,-0.714569,-0.677801
0.745882,-0.377685,-0.548648
0.581935,0.439508,-0.684240
0.619329,0.599995,-0.506396
0.477357,-0.687184,-0.547638
0.377049,-0.306152,-0.874131
0.170226,-0.790518,-0.588306
-0.733518,0.509088,-0.450311
0.979938,-0.026037,-0.197596
-0.094244,0.244531,-0.965051
-0.964978,0.114628,-0.235962
0.738864,0.472440,-0.480500
0.276968,0.801839,-0.529474
0.691065,0.502907,-0.519147
0.619553,-0.651053,-0.438502
0.530044,0.555949,-0.640292
0.353977,0.853663,-0.382046
0.624229,0.754169,-0.203878
-0.044832,0.213621,-0.975887
0.561424,0.685853,-0.463043
0.751083,-0.404607,-0.521696
0.169596,0.780872,-0.601229
0.613848,0.702951,-0.359237
-0.391278,0.689080,-0.609976
0.454819,-0.493112,-0.741606
0.599346,0.678289,-0.425098
-0.115566,0.858112,-0.500288
-0.256460,-0.864962,-0.431357
-0.882653,0.319124,-0.345085
0.921553,-0.295658,-0.251646
-0.186608,-0.409289,-0.893118
0.066604,-0.837838,-0.541840
-0.191926,0.954992,-0.226176
-0.358737,0.183303,-0.915264
-0.088626,0.978760,-0.184863
-0.817725,0.237109,-0.524505
0.351886,-0.874060,-0.334955
-0.041425,-0.664659,-0.745998
0.278734,-0.293832,-0.914314
0.218425,0.621302,-0.752512
0.680043,0.176068,-0.711717
0.426510,-0.787021,-0.445743
-0.509626,0.613369,-0.603374
0.179123,0.441762,-0.879068
-0.242002,-0.681246,-0.690897
0.886697,0.182554,-0.424785
0.306098,0.864621,-0.398415
-0.780081,-0.474850,-0.407420
0.589470,0.229801,-0.774413
0.315150,-0.832524,-0.455614
0.326709,-0.447332,-0.832559
-0.000740,-0.782985,-0.622040
0.135041,-0.779199,-0.612057
-0.681853,-0.262825,-0.682642
0.258610,0.221259,-0.940301
-0.310734,-0.721082,-0.619262
-0.231630,-0.226864,-0.945981
0.469125,-0.508585,-0.721986
0.243092,-0.520241,-0.818691
0.573191,-0.568893,-0.589757
0.214158,0.692833,-0.688562
0.372022,0.855264,-0.360725
0.757300,-0.318648,-0.570052
-0.723953,0.443610,-0.528301
0.752888,0.576258,-0.317942
-0.209976,-0.928113,-0.307435
-0.866929,0.034029,-0.497269
-0.888552,0.175835,-0.423741
0.677167,-0.218460,-0.702652
-0.429896,-0.595340,-0.678793
0.538243,0.057031,-0.840858
0.613461,-0.559467,-0.557371
-0.056815,-0.982966,-0.174785
0.498319,-0.055169,-0.865237
-0.472899,-0.807035,-0.353639
0.783109,-0.454530,-0.424432
-0.522009,0.312891,-0.793477
-0.818857,-0.179613,-0.545172
-0.396202,-0.640664,-0.657704
0.525689,-0.435708,-0.730623
0.290254,-0.681919,-0.671371
-0.652079,0.265671,-0.710079
-0.633038,-0.531704,-0.562631
0.603257,0.515556,-0.608509
0.222515,0.519481,-0.825001
0.369533,-0.490201,-0.789398
-0.165361,0.851282,-0.497971
-0.099508,-0.795943,-0.597137
0.876460,-0.267694,-0.400197
-0.603178,-0.433457,-0.669546
-0.337745,-0.758053,-0.557929
0.415342,0.253334,-0.873678
0.345291,0.706124,-0.618194
-0.150206,-0.292711,-0.944330
0.216970,0.224416,-0.950032
-0.038720,-0.140032,-0.989390
-0.424245,0.486841,-0.763546
-0.045555,0.189036,-0.980913
0.452606,0.692072,-0.562303
0.064450,0.955316,-0.288475
-0.160803,0.839745,-0.518623
0.037906,-0.473077,-0.880205
0.284050,0.063523,-0.956703
-0.297340,-0.173707,-0.938837
-0.368981,0.815424,-0.446024
0.428607,-0.791862,-0.435030
0.020759,0.148262,-0.988730
0.414741,0.902965,-0.112445
0.329640,0.871278,-0.363609
-0.086259,-0.133332,-0.987310
-0.586840,-0.719713,-0.370988
-0.596567,0.770700,-0.223897
-0.154409,0.782419,-0.603306
-0.787643,-0.443315,-0.427891
0.396905,0.101143,-0.912270
0.264966,-0.212222,-0.940614
-0.169389,0.269111,-0.948096
-0.502575,-0.781640,-0.369402
-0.332612,-0.532150,-0.778579
0.129055,0.929286,-0.346080
-0.207977,-0.521548,-0.827486
0.747845,0.511080,-0.423703
-0.231459,-0.429686,-0.872810
-0.868609,0.185997,-0.459264
-0.313148,0.891883,-0.326318
-0.001599,0.402096,-0.915596
0.681815,-0.544835,-0.488143
-0.703168,-0.379274,-0.601420
-0.240701,0.648940,-0.721762
-0.215751,-0.841911,-0.494608
0.378077,-0.483303,-0.789605
0.164947,0.212646,-0.963107
-0.285151,-0.461852,-0.839870
-0.560369,0.485078,-0.671332
-0.821401,-0.230332,-0.521773
-0.890800,-0.022625,-0.453833
-0.675361,0.652070,-0.344519
-0.110486,-0.418884,-0.901293
0.616345,-0.712854,-0.334603
0.307644,-0.686357,-0.658991
0.012010,0.639488,-0.768707
-0.126208,0.336099,-0.933332
0.793481,0.368427,-0.484406
-0.550006,-0.398260,-0.734086
0.497142,-0.579722,-0.645579
0.163107,0.584367,-0.794929
0.667520,-0.635638,-0.387790
-0.362555,-0.569070,-0.738047
-0.186890,-0.970390,-0.153020
0.658123,-0.735848,-0.159380
0.632421,-0.043552,-0.773400
0.116041,0.806880,-0.579205
-0.176166,0.081754,-0.980960
0.009253,-0.358091,-0.933641
-0.590661,-0.649094,-0.479372
0.308692,0.503591,-0.806911
-0.452624,-0.862700,-0.225567
0.747040,-0.321580,-0.581823
0.072336,0.149329,-0.986138
0.250961,0.811900,-0.527102
-0.587680,-0.691506,-0.420060
-0.152023,-0.228138,-0.961687
-0.667929,0.544881,-0.506928
0.377448,0.752188,-0.540135
0.347844,0.817398,-0.459200
-0.624285,-0.613688,-0.483379
-0.876758,-0.429874,-0.215647
-0.818048,0.458396,-0.347376
-0.926602,0.129482,-0.353048
0.367904,-0.425861,-0.826613
0.038092,-0.935712,-0.350702
-0.589826,0.657568,-0.468732
0.541523,-0.363449,-0.758062
0.228759,0.880167,-0.415904
0.484067,0.834136,-0.264379
0.053995,-0.637191,-0.768812
-0.959669,-0.067607,-0.272883
-0.645056,0.253145,-0.720986
-0.695498,-0.680222,-0.231475
-0.518136,0.641292,-0.565932
-0.124299,-0.654894,-0.745429
0.922204,-0.283097,-0.263430
0.476792,0.569345,-0.669713
-0.639700,-0.467038,-0.610458
-0.052171,0.883562,-0.465399
-0.498563,0.692133,-0.521907
0.271491,0.908059,-0.318937
0.547766,0.279673,-0.788502
0.970107,-0.115462,-0.213450
-0.673078,-0.236105,-0.700871
0.066234,-0.941093,-0.331599
0.882438,-0.129902,-0.452138
-0.625178,0.466356,-0.625831
-0.464961,0.426581,-0.775784
-0.768283,-0.340593,-0.541975
-0.304977,0.866499,-0.395182
0.505631,0.478474,-0.717914
0.353234,-0.388572,-0.851022
-0.623483,0.617488,-0.479560
-0.258858,0.678376,-0.687604
-0.446425,0.854495,-0.265600
-0.313997,-0.789306,-0.527639
-0.444095,-0.426859,-0.787763
-0.776091,0.425493,-0.465444
-0.296498,0.094039,-0.950392
-0.304782,0.668830,-0.678067
-0.291036,-0.868970,-0.400236
0.523568,0.337388,-0.782334
0.488992,0.855541,-0.170105
0.205893,-0.878558,-0.430979
-0.714856,-0.630000,-0.303447
-0.218392,0.885990,-0.409057
-0.033075,-0.082394,-0.996051
-0.805273,0.218730,-0.551083
-0.296508,-0.023680,-0.954737
-0.237548,-0.487978,-0.839910
0.814429,0.412777,-0.407824
0.547541,0.793361,-0.266038
-0.528624,-0.260034,-0.808047
0.464386,-0.794831,-0.390626
0.490541,-0.459601,-0.740362
-0.008838,0.973736,-0.227509
0.217523,0.290430,-0.931844
0.589257,-0.258237,-0.765565
0.864360,-0.341009,-0.369586
0.302488,-0.823436,-0.480056
-0.067878,-0.827533,-0.557299
-0.448024,-0.656057,-0.607342
0.814581,0.495668,-0.301282
0.818615,-0.547694,-0.172919
0.596230,-0.440216,-0.671357
0.274973,0.788204,-0.550568
-0.233888,-0.927813,-0.290618
0.837879,0.531522,-0.124271
-0.745245,-0.596636,-0.297716
-0.041036,0.328929,-0.943463
-0.263570,-0.922236,-0.282863
0.773877,0.240765,-0.585787
0.586977,-0.603685,-0.539464
0.015891,0.821226,-0.570382
0.490531,-0.843168,-0.220106
0.870021,-0.453558,-0.193258
-0.304746,-0.105232,-0.946602
-0.019740,0.975931,-0.217183
